reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
39,84,104,80,80,0,t,3.119138900015969,0.1670420999871567,0,80,80,57,241.94182750000618,,241.93410670000594,241.94182750000618,242.94175930001074,242.94175930001074,242.94175930001074,246.24214500002563,t,3.119138900015969,0.1670420999871567,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
16,27,56,81,81,0,l,2.0045963000156917,0.12633110000751913,0,81,81,68,246.25827839999693,,246.24648269999307,246.25827839999693,247.24253300001146,247.24253300001146,247.25902739999583,249.3754092999734,l,2.0045963000156917,0.12633110000751913,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
2,7,7,82,82,0,l,1.4177762999897823,0.31371720001334324,0,82,82,41,249.39143979997607,,249.38053790002596,249.39143979997607,250.37556860002223,250.37556860002223,250.39221820002422,252.1084992000251,l,1.4177762999897823,0.31371720001334324,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
88,93,49,83,83,0,t,1.5345862000249326,0.2029439000179991,0,83,83,2,252.1246109000058,,252.11235040001338,252.1246109000058,253.10807030001888,253.10807030001888,253.1248889999697,254.85860649996903,t,1.5345862000249326,0.2029439000179991,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
17,50,134,84,84,0,l,1.1457862999523059,0.20880200003739446,0,84,84,54,254.87464029999683,,254.8622452999698,254.87464029999683,255.8584774999763,255.8584774999763,255.87535919999937,257.22531200002413,l,1.1457862999523059,0.20880200003739446,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
82,95,10,85,85,0,l,1.7842367000412196,0.18234999995911494,0,85,85,35,257.2418099999777,,257.2297612000257,257.2418099999777,258.22534890001407,258.22534890001407,258.2417628999683,260.192898600013,l,1.7842367000412196,0.18234999995911494,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
58,88,70,86,86,0,t,3.7903095000074245,0.16636579995974898,0,86,86,51,260.2081077999901,,260.19728979998035,260.2081077999901,261.20819309999933,261.20819309999933,261.20819309999933,265.1767501999857,t,3.7903095000074245,0.16636579995974898,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
74,88,82,87,87,0,t,1.3836087000090629,0.1923516999813728,0,87,87,59,265.19147030002205,,265.1860736000235,265.19147030002205,266.19196259998716,266.19196259998716,266.19196259998716,267.77567529998487,t,1.3836087000090629,0.1923516999813728,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
73,89,30,88,88,0,t,1.4995860999915749,0.17325789999449626,0,88,88,44,267.7918051999877,,267.7804715000093,267.7918051999877,268.77499409997836,268.77499409997836,268.7920481999754,270.45965540001635,t,1.4995860999915749,0.17325789999449626,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
1,50,55,89,89,0,l,0.7266810999717563,0.20712929998990148,0,89,89,3,270.4750042000087,,270.4661430999986,270.4750042000087,271.4750535999774,271.4750535999774,271.4750535999774,272.4257023999817,l,0.7266810999717563,0.20712929998990148,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
60,61,91,90,90,0,t,1.4275555999483913,0.12329010001849383,0,90,90,86,272.44157480000285,,272.43083069997374,272.44157480000285,273.44158019998576,273.44158019998576,273.44158019998576,274.9937816999736,t,1.4275555999483913,0.12329010001849383,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
84,97,60,91,91,0,t,1.2763173999846913,0.20673810003791004,0,91,91,22,275.0075179999694,,275.0015649999841,275.0075179999694,276.008001899987,276.008001899987,276.008001899987,277.49266190000344,t,1.2763173999846913,0.20673810003791004,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
38,63,76,92,92,0,l,1.9188657000195235,0.21391140000196174,0,92,92,85,277.50788509997074,,277.49713839998003,277.50788509997074,278.5083734000218,278.5083734000218,278.5083734000218,280.6422342999722,l,1.9188657000195235,0.21391140000196174,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
25,91,25,93,93,0,l,2.540925299981609,0.22307740000542253,0,93,93,65,280.6580409000162,,280.6474137000041,280.6580409000162,281.65812689997256,281.65812689997256,281.65812689997256,284.42509079998126,l,2.540925299981609,0.22307740000542253,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
58,100,73,94,94,0,t,5.275126599997748,0.18623499997192994,0,94,94,74,284.44147080002585,,284.4290161000099,284.44147080002585,285.42487950000213,285.42487950000213,285.4408618999878,290.89157390000764,t,5.275126599997748,0.18623499997192994,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
30,75,13,95,95,0,l,1.8897353999782354,0.2139912000275217,0,95,95,58,290.90733890002593,,290.8957591999788,290.90733890002593,291.8919317999971,291.8919317999971,291.9073755000136,294.00869799999055,l,1.8897353999782354,0.2139912000275217,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
41,43,141,96,96,0,t,1.0773788000224158,0.18104150000726804,0,96,96,36,294.02391190000344,,294.01267979998374,294.02391190000344,295.0246178000234,295.0246178000234,295.0246178000234,296.2921212000074,t,1.0773788000224158,0.18104150000726804,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
69,88,84,97,97,0,t,1.4727951000095345,0.20855029998347163,0,97,97,1,296.30780740000773,,296.29779899999266,296.30780740000773,297.3078966999892,297.3078966999892,297.3078966999892,298.99193509999895,t,1.4727951000095345,0.20855029998347163,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
77,86,40,98,98,0,t,1.4253434999845922,0.12734599999384955,0,98,98,52,299.0072351999697,,298.9961866000085,299.0072351999697,300.00730300002033,300.00730300002033,300.00730300002033,301.5754451000248,t,1.4253434999845922,0.12734599999384955,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
31,63,92,99,99,0,l,2.474183799989987,0.21649670001352206,0,99,99,45,301.59107620001305,,301.58376639999915,301.59107620001305,302.5909432999906,302.5909432999906,302.5909432999906,305.2913234999869,l,2.474183799989987,0.21649670001352206,1,001,2025-11-03_16h57.11.523,Delay Discounting,,2025.1.1,60.01813747951342,2025-11-03 16h57.17.362276 +0530,
