thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
151,0,151,[np.float64(-0.49537037037037035)],[np.float64(-0.23148148148148148)],[1],[0],[0],[1.1916659001726657],['target'],151,0,151,0,200.33121229987592,,5,200.3268416998908,200.33121229987592,200.33121229987592,0.008468999993056059,201.51860379986465,[np.float64(-0.49537037037037035)],[np.float64(-0.23148148148148148)],[1],[0],[0],[1.1916659001726657],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
152,0,152,[np.float64(0.08055555555555556)],[np.float64(0.23703703703703705)],[1],[0],[0],[1.5177239999175072],['target'],152,0,152,0,201.5404727999121,,10,201.53412139997818,201.5404727999121,201.5404727999121,0.015357700176537037,203.05194619996473,[np.float64(0.08055555555555556)],[np.float64(0.23703703703703705)],[1],[0],[0],[1.5177239999175072],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
153,0,153,[np.float64(0.3435185185185185)],[np.float64(0.3509259259259259)],[1],[0],[0],[1.5047669999767095],['target'],153,0,153,0,203.0661342998501,,5,203.06177929998375,203.0661342998501,203.0661342998501,0.009639800060540438,204.56664749979973,[np.float64(0.3435185185185185)],[np.float64(0.3509259259259259)],[1],[0],[0],[1.5047669999767095],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
154,0,154,[np.float64(0.1)],[np.float64(0.2222222222222222)],[1],[0],[0],[0.998618199955672],['target'],154,0,154,0,204.5909355999902,,10,204.5838409999851,204.5909355999902,204.5909355999902,0.01701759989373386,205.5825269999914,[np.float64(0.1)],[np.float64(0.2222222222222222)],[1],[0],[0],[0.998618199955672],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
155,0,155,[np.float64(0.3648148148148148)],[np.float64(-0.08518518518518518)],[1],[0],[0],[1.1779111998621374],[None],155,0,155,0,205.5952324999962,,5,205.59010239993222,205.5952324999962,205.5952324999962,0.007442699978128076,206.76811839989386,[np.float64(0.3648148148148148)],[np.float64(-0.08518518518518518)],[1],[0],[0],[1.1779111998621374],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
156,0,156,[np.float64(-0.38425925925925924)],[np.float64(-0.2212962962962963)],[1],[0],[0],[1.3487568001728505],['target'],156,0,156,0,206.79013319988735,,10,206.7836040998809,206.79013319988735,206.79013319988735,0.015072999987751245,208.1324424999766,[np.float64(-0.38425925925925924)],[np.float64(-0.2212962962962963)],[1],[0],[0],[1.3487568001728505],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
157,0,157,[np.float64(-0.075)],[np.float64(-0.36666666666666664)],[1],[0],[0],[1.519556200131774],[None],157,0,157,0,208.15318009979092,,10,208.14649640000425,208.15318009979092,208.15318009979092,0.013917200034484267,209.66613699984737,[np.float64(-0.075)],[np.float64(-0.36666666666666664)],[1],[0],[0],[1.519556200131774],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
158,0,158,[np.float64(0.22407407407407406)],[np.float64(-0.3148148148148148)],[1],[0],[0],[1.0266958998981863],['target'],158,0,158,0,209.67892709979787,,5,209.67465949989855,209.67892709979787,209.67892709979787,0.008326300187036395,210.70147480000742,[np.float64(0.22407407407407406)],[np.float64(-0.3148148148148148)],[1],[0],[0],[1.0266958998981863],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
159,0,159,[np.float64(0.1925925925925926)],[np.float64(0.02962962962962963)],[1],[0],[0],[1.299202499911189],['target'],159,0,159,0,210.72443259996362,,10,210.71772449999116,210.72443259996362,210.72443259996362,0.01605490013025701,212.01704359985888,[np.float64(0.1925925925925926)],[np.float64(0.02962962962962963)],[1],[0],[0],[1.299202499911189],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
160,0,160,[np.float64(-0.09907407407407408)],[np.float64(0.45740740740740743)],[1],[0],[0],[1.2499541998840868],['target'],160,0,160,0,212.0393190998584,,10,212.03290509991348,212.0393190998584,212.0393190998584,0.01561869983561337,213.28294159984216,[np.float64(-0.09907407407407408)],[np.float64(0.45740740740740743)],[1],[0],[0],[1.2499541998840868],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
161,0,161,[np.float64(-0.04814814814814815)],[np.float64(0.23333333333333334)],[1],[0],[0],[0.9273047000169754],['target'],161,0,161,0,213.29513399978168,,5,213.2907327997964,213.29513399978168,213.29513399978168,0.007614499889314175,214.2181394000072,[np.float64(-0.04814814814814815)],[np.float64(0.23333333333333334)],[1],[0],[0],[0.9273047000169754],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
162,0,162,[np.float64(-0.3712962962962963)],[np.float64(-0.26666666666666666)],[1],[0],[0],[1.4734217000659555],[None],162,0,162,0,214.23248020000756,,5,214.2271908998955,214.23248020000756,214.23248020000756,0.008888900047168136,215.7007127997931,[np.float64(-0.3712962962962963)],[np.float64(-0.26666666666666666)],[1],[0],[0],[1.4734217000659555],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
163,0,163,[np.float64(0.20555555555555555)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.3229160998016596],[None],163,0,163,0,215.71603909996338,,5,215.71064339997247,215.71603909996338,215.71603909996338,0.009763600071892142,217.03363239997998,[np.float64(0.20555555555555555)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.3229160998016596],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
164,0,164,[np.float64(0.1685185185185185)],[np.float64(-0.09259259259259259)],[1],[0],[0],[1.0825811999384314],['target'],164,0,164,0,217.0536124999635,,10,217.04726349981502,217.0536124999635,217.0536124999635,0.013509399956092238,218.12991339992732,[np.float64(0.1685185185185185)],[np.float64(-0.09259259259259259)],[1],[0],[0],[1.0825811999384314],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
165,0,165,[np.float64(-0.23055555555555557)],[np.float64(0.028703703703703703)],[1],[0],[0],[1.0587510000914335],['target'],165,0,165,0,218.14996899990365,,10,218.1435945997946,218.14996899990365,218.14996899990365,0.013539500068873167,219.2024524998851,[np.float64(-0.23055555555555557)],[np.float64(0.028703703703703703)],[1],[0],[0],[1.0587510000914335],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
166,0,166,[np.float64(0.025)],[np.float64(-0.3712962962962963)],[1],[0],[0],[1.3619498999323696],[None],166,0,166,0,219.22837809985504,,10,219.22216749982908,219.22837809985504,219.22837809985504,0.019495599903166294,220.5842104998883,[np.float64(0.025)],[np.float64(-0.3712962962962963)],[1],[0],[0],[1.3619498999323696],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
167,0,167,[np.float64(0.30185185185185187)],[np.float64(-0.4527777777777778)],[1],[0],[0],[1.4690241999924183],['target'],167,0,167,0,220.6051618999336,,10,220.59926509996876,220.6051618999336,220.6051618999336,0.014862699899822474,222.06841219984926,[np.float64(0.30185185185185187)],[np.float64(-0.4527777777777778)],[1],[0],[0],[1.4690241999924183],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
168,0,168,[np.float64(0.2722222222222222)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.0170901999808848],['target'],168,0,168,0,222.09130249987356,,10,222.0851045998279,222.09130249987356,222.09130249987356,0.016461299965158105,223.10232449998148,[np.float64(0.2722222222222222)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.0170901999808848],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
169,0,169,[np.float64(0.05648148148148148)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.1590613999869674],['target'],169,0,169,0,223.12779749999754,,10,223.1207826999016,223.12779749999754,223.12779749999754,0.018212500028312206,224.27992679993622,[np.float64(0.05648148148148148)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.1590613999869674],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
170,0,170,[np.float64(-0.000925925925925926)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.041246899869293],['target'],170,0,170,0,224.29962969990447,,10,224.29342959984206,224.29962969990447,224.29962969990447,0.013353399932384491,225.3347716999706,[np.float64(-0.000925925925925926)],[np.float64(-0.07592592592592592)],[1],[0],[0],[1.041246899869293],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
171,0,171,[np.float64(-0.03888888888888889)],[np.float64(-0.22685185185185186)],[1],[0],[0],[1.0690472000278533],[None],171,0,171,0,225.3485772998538,,5,225.34454169985838,225.3485772998538,225.3485772998538,0.0095875000115484,226.41370819997974,[np.float64(-0.03888888888888889)],[np.float64(-0.22685185185185186)],[1],[0],[0],[1.0690472000278533],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
172,0,172,[np.float64(-0.2824074074074074)],[np.float64(-0.1824074074074074)],[1],[0],[0],[1.0385892000049353],['target'],172,0,172,0,226.43547769985162,,10,226.42936139996164,226.43547769985162,226.43547769985162,0.015472200000658631,227.46806659991853,[np.float64(-0.2824074074074074)],[np.float64(-0.1824074074074074)],[1],[0],[0],[1.0385892000049353],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
173,0,173,[np.float64(-0.3277777777777778)],[np.float64(0.22592592592592592)],[1],[0],[0],[1.0396866002120078],['target'],173,0,173,0,227.4823154998012,,5,227.4780583998654,227.4823154998012,227.4823154998012,0.009776199935004115,228.51784290000796,[np.float64(-0.3277777777777778)],[np.float64(0.22592592592592592)],[1],[0],[0],[1.0396866002120078],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
174,0,174,[np.float64(0.1712962962962963)],[np.float64(-0.47129629629629627)],[1],[0],[0],[1.6907834999728948],[None],174,0,174,0,228.53214949998073,,5,228.52782759978436,228.53214949998073,228.53214949998073,0.009815099881961942,230.2187200000044,[np.float64(0.1712962962962963)],[np.float64(-0.47129629629629627)],[1],[0],[0],[1.6907834999728948],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
175,0,175,[np.float64(0.36574074074074076)],[np.float64(0.36574074074074076)],[1],[0],[0],[1.6151662999764085],['target'],175,0,175,0,230.24160209996626,,10,230.2354871998541,230.24160209996626,230.24160209996626,0.016576800029724836,231.8507458998356,[np.float64(0.36574074074074076)],[np.float64(0.36574074074074076)],[1],[0],[0],[1.6151662999764085],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
176,0,176,[np.float64(0.004629629629629629)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.4842461999505758],['target'],176,0,176,0,231.87270729988813,,10,231.86589969997294,231.87270729988813,231.87270729988813,0.014938700012862682,233.35024519986473,[np.float64(0.004629629629629629)],[np.float64(-0.3685185185185185)],[1],[0],[0],[1.4842461999505758],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
177,0,177,[np.float64(-0.48703703703703705)],[np.float64(0.325)],[1],[0],[0],[1.1949421998579055],['target'],177,0,177,0,233.3646984999068,,5,233.3595808998216,233.3646984999068,233.3646984999068,0.009128399891778827,234.5546214999631,[np.float64(-0.48703703703703705)],[np.float64(0.325)],[1],[0],[0],[1.1949421998579055],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
178,0,178,[np.float64(0.3990740740740741)],[np.float64(0.46944444444444444)],[1],[0],[0],[1.8277684999629855],['target'],178,0,178,0,234.5760300999973,,10,234.56943319994025,234.5760300999973,234.5760300999973,0.014651899924501777,236.39736159984022,[np.float64(0.3990740740740741)],[np.float64(0.46944444444444444)],[1],[0],[0],[1.8277684999629855],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
179,0,179,[np.float64(0.1527777777777778)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.5943694000598043],['target'],179,0,179,0,236.42569729988463,,10,236.4186910998542,236.42569729988463,236.42569729988463,0.021072600036859512,238.01315119978972,[np.float64(0.1527777777777778)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.5943694000598043],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
180,0,180,[np.float64(-0.04814814814814815)],[np.float64(-0.462037037037037)],[1],[0],[0],[1.1860899000894278],[None],180,0,180,0,238.03462799987756,,10,238.02797419996932,238.03462799987756,238.03462799987756,0.014637000160291791,239.2142260998953,[np.float64(-0.04814814814814815)],[np.float64(-0.462037037037037)],[1],[0],[0],[1.1860899000894278],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
181,0,181,[np.float64(-0.1925925925925926)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.3027313000056893],['target'],181,0,181,0,239.23781610000879,,10,239.231352499919,239.23781610000879,239.23781610000879,0.016784499865025282,240.53418739978224,[np.float64(-0.1925925925925926)],[np.float64(0.3712962962962963)],[1],[0],[0],[1.3027313000056893],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
182,0,182,[np.float64(-0.2916666666666667)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.0074342000298202],['target'],182,0,182,0,240.54779340000823,,5,240.54338409984484,240.54779340000823,240.54779340000823,0.009000700199976563,241.5508934999816,[np.float64(-0.2916666666666667)],[np.float64(0.3148148148148148)],[1],[0],[0],[1.0074342000298202],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
183,0,183,[np.float64(-0.2462962962962963)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.4813640001229942],['target'],183,0,183,0,241.5712081999518,,10,241.56467419979163,241.5712081999518,241.5712081999518,0.013650400098413229,243.046115799807,[np.float64(-0.2462962962962963)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.4813640001229942],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
184,0,184,[np.float64(-0.012962962962962963)],[np.float64(0.425)],[1],[0],[0],[1.4859377001412213],[None],184,0,184,0,243.0686350998003,,10,243.0625211999286,243.0686350998003,243.0686350998003,0.01624849997460842,244.54853639984503,[np.float64(-0.012962962962962963)],[np.float64(0.425)],[1],[0],[0],[1.4859377001412213],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
185,0,185,[np.float64(0.049074074074074076)],[np.float64(0.337037037037037)],[1],[0],[0],[1.0246034001465887],[None],185,0,185,0,244.56150969979353,,5,244.5574149999302,244.56150969979353,244.56150969979353,0.008722299942746758,245.58209139993414,[np.float64(0.049074074074074076)],[np.float64(0.337037037037037)],[1],[0],[0],[1.0246034001465887],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
186,0,186,[np.float64(0.25277777777777777)],[np.float64(0.2175925925925926)],[1],[0],[0],[1.1174170998856425],['target'],186,0,186,0,245.60416049999185,,10,245.59793499996886,245.60416049999185,245.60416049999185,0.015717600006610155,246.71543789980933,[np.float64(0.25277777777777777)],[np.float64(0.2175925925925926)],[1],[0],[0],[1.1174170998856425],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
187,0,187,[np.float64(0.25)],[np.float64(-0.024074074074074074)],[1],[0],[0],[1.1238190000876784],['target'],187,0,187,0,246.7294233997818,,5,246.72525929985568,246.7294233997818,246.7294233997818,0.009660199983045459,247.84916059998795,[np.float64(0.25)],[np.float64(-0.024074074074074074)],[1],[0],[0],[1.1238190000876784],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
188,0,188,[np.float64(0.4185185185185185)],[np.float64(0.07314814814814814)],[1],[0],[0],[2.017588200047612],['target'],188,0,188,0,247.86975849978626,,10,247.86359580000862,247.86975849978626,247.86975849978626,0.014299699803814292,249.88123800000176,[np.float64(0.4185185185185185)],[np.float64(0.07314814814814814)],[1],[0],[0],[2.017588200047612],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
189,0,189,[np.float64(0.23425925925925925)],[np.float64(0.28055555555555556)],[1],[0],[0],[1.4533031999599189],['target'],189,0,189,0,249.90037129982375,,10,249.89430049993098,249.90037129982375,249.90037129982375,0.01295970007777214,251.34775279997848,[np.float64(0.23425925925925925)],[np.float64(0.28055555555555556)],[1],[0],[0],[1.4533031999599189],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
190,0,190,[np.float64(-0.07685185185185185)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.0522036999464035],['target'],190,0,190,0,251.3702614000067,,10,251.36397439986467,251.3702614000067,251.3702614000067,0.015906000044196844,252.41626899992116,[np.float64(-0.07685185185185185)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.0522036999464035],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
191,0,191,[np.float64(0.15555555555555556)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.1681268999818712],['target'],191,0,191,0,252.43810889986344,,10,252.4313906999305,252.43810889986344,252.43810889986344,0.014949999982491136,253.5995870998595,[np.float64(0.15555555555555556)],[np.float64(-0.03981481481481482)],[1],[0],[0],[1.1681268999818712],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
192,0,192,[np.float64(0.13518518518518519)],[np.float64(-0.15185185185185185)],[1],[0],[0],[1.0340154999867082],[None],192,0,192,0,253.61721970001236,,5,253.6128014998976,253.61721970001236,253.61721970001236,0.01308559998869896,254.64694969984703,[np.float64(0.13518518518518519)],[np.float64(-0.15185185185185185)],[1],[0],[0],[1.0340154999867082],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
193,0,193,[np.float64(-0.04814814814814815)],[np.float64(0.16203703703703703)],[1],[0],[0],[1.2409768998622894],['target'],193,0,193,0,254.6632585998159,,5,254.65888080000877,254.6632585998159,254.6632585998159,0.011702300049364567,255.89995809993707,[np.float64(-0.04814814814814815)],[np.float64(0.16203703703703703)],[1],[0],[0],[1.2409768998622894],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
194,0,194,[np.float64(-0.3351851851851852)],[np.float64(-0.06481481481481481)],[1],[0],[0],[1.1322582999709994],['target'],194,0,194,0,255.92128849984147,,10,255.91495649982244,255.92128849984147,255.92128849984147,0.014831300126388669,257.0473763998598,[np.float64(-0.3351851851851852)],[np.float64(-0.06481481481481481)],[1],[0],[0],[1.1322582999709994],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
195,0,195,[np.float64(-0.40185185185185185)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.5748513999860734],[None],195,0,195,0,257.0626812998671,,5,257.05820749979466,257.0626812998671,257.0626812998671,0.010512199951335788,258.6331557999365,[np.float64(-0.40185185185185185)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.5748513999860734],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
196,0,196,[np.float64(-0.21203703703703702)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.2654305000323802],[None],196,0,196,0,258.65353079978377,,10,258.6477479999885,258.65353079978377,258.65353079978377,0.01442680018953979,259.91328360000625,[np.float64(-0.21203703703703702)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.2654305000323802],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
197,0,197,[np.float64(0.3592592592592593)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.18626799993217],[None],197,0,197,0,259.9337307999376,,10,259.92714149993844,259.9337307999376,259.9337307999376,0.01370340003632009,261.1135305999778,[np.float64(0.3592592592592593)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.18626799993217],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
198,0,198,[np.float64(0.010185185185185186)],[np.float64(-0.2759259259259259)],[1],[0],[0],[1.2925632998812944],['target'],198,0,198,0,261.1280511999503,,5,261.1228908000048,261.1280511999503,261.1280511999503,0.009139599977061152,262.4155394998379,[np.float64(0.010185185185185186)],[np.float64(-0.2759259259259259)],[1],[0],[0],[1.2925632998812944],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
199,0,199,[np.float64(0.05555555555555555)],[np.float64(0.2074074074074074)],[1],[0],[0],[1.2208070999477059],['target'],199,0,199,0,262.43653839989565,,10,262.42972969985567,262.43653839989565,262.43653839989565,0.014030699850991368,263.6506580999121,[np.float64(0.05555555555555555)],[np.float64(0.2074074074074074)],[1],[0],[0],[1.2208070999477059],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
